,description,product_name,Name_and_Description,labels_num,label_name
562,"['ppsn', 'fiber', 'collect', 'digit', 'watch', 'men', 'ppsn', 'fiber', 'collect', 'digit', 'watch', 'men', 'ppsn', 'india', 'rectangular', 'dial', 'green', 'strap', 'water', 'resist', 'great', 'discount']","['ppsn', 'fiber', 'collect', 'digit', 'watch', 'men']","['ppsn', 'fiber', 'collect', 'digit', 'watch', 'men', 'ppsn', 'fiber', 'collect', 'digit', 'watch', 'men', 'ppsn', 'india', 'rectangular', 'dial', 'green', 'strap', 'water', 'resist', 'great', 'discount', 'ppsn', 'fiber', 'collect', 'digit', 'watch', 'men']",6.0,Watches
563,"['fluid', 'analog', 'digit', 'watch', 'woman', 'fluid', 'analog', 'digit', 'watch', 'woman', 'india', 'water', 'resist', 'round', 'dial', 'blue', 'strap', 'great', 'discount']","['fluid', 'analog', 'digit', 'watch', 'woman']","['fluid', 'analog', 'digit', 'watch', 'woman', 'fluid', 'analog', 'digit', 'watch', 'woman', 'india', 'water', 'resist', 'round', 'dial', 'blue', 'strap', 'great', 'discount', 'fluid', 'analog', 'digit', 'watch', 'woman']",6.0,Watches
564,"['gift', 'island', 'swe', 'fashionin', 'digit', 'watch', 'men', 'gift', 'island', 'swe', 'fashionin', 'digit', 'watch', 'men', 'swe', 'india', 'great', 'discount']","['gift', 'island', 'swe', 'fashionin', 'digit', 'watch', 'men']","['gift', 'island', 'swe', 'fashionin', 'digit', 'watch', 'men', 'gift', 'island', 'swe', 'fashionin', 'digit', 'watch', 'men', 'swe', 'india', 'great', 'discount', 'gift', 'island', 'swe', 'fashionin', 'digit', 'watch', 'men']",6.0,Watches
565,"['sonata', 'analog', 'watch', 'woman', 'sonata', 'analog', 'watch', 'woman', 'india', 'round', 'dial', 'golden', 'strap', 'great', 'discount']","['sonata', 'analog', 'watch', 'woman']","['sonata', 'analog', 'watch', 'woman', 'sonata', 'analog', 'watch', 'woman', 'india', 'round', 'dial', 'golden', 'strap', 'great', 'discount', 'sonata', 'analog', 'watch', 'woman']",6.0,Watches
566,"['bmli', 'swarovski', 'analog', 'watch', 'woman', 'bmli', 'swarovski', 'analog', 'watch', 'woman', 'bmli', 'india', 'silver', 'strap', 'water', 'resist', 'contemporari', 'dial', 'great', 'discount']","['bmli', 'swarovski', 'analog', 'watch', 'woman']","['bmli', 'swarovski', 'analog', 'watch', 'woman', 'bmli', 'swarovski', 'analog', 'watch', 'woman', 'bmli', 'india', 'silver', 'strap', 'water', 'resist', 'contemporari', 'dial', 'great', 'discount', 'bmli', 'swarovski', 'analog', 'watch', 'woman']",6.0,Watches
567,"['sonata', 'analog', 'watch', 'woman', 'sonata', 'analog', 'watch', 'woman', 'india', 'round', 'dial', 'golden', 'strap', 'great', 'discount']","['sonata', 'analog', 'watch', 'woman']","['sonata', 'analog', 'watch', 'woman', 'sonata', 'analog', 'watch', 'woman', 'india', 'round', 'dial', 'golden', 'strap', 'great', 'discount', 'sonata', 'analog', 'watch', 'woman']",6.0,Watches
568,"['flippd', 'analog', 'watch', 'men', 'flippd', 'analog', 'watch', 'men', 'india', 'round', 'dial', 'black', 'strap', 'water', 'resist', 'buckl', 'clasp', 'great', 'discount']","['flippd', 'analog', 'watch', 'men']","['flippd', 'analog', 'watch', 'men', 'flippd', 'analog', 'watch', 'men', 'india', 'round', 'dial', 'black', 'strap', 'water', 'resist', 'buckl', 'clasp', 'great', 'discount', 'flippd', 'analog', 'watch', 'men']",6.0,Watches
569,"['neo', 'classic', 'analog', 'watch', 'woman', 'neo', 'classic', 'analog', 'watch', 'woman', 'india', 'great', 'discount']","['neo', 'classic', 'analog', 'watch', 'woman']","['neo', 'classic', 'analog', 'watch', 'woman', 'neo', 'classic', 'analog', 'watch', 'woman', 'india', 'great', 'discount', 'neo', 'classic', 'analog', 'watch', 'woman']",6.0,Watches
570,"['so', 'analog', 'watch', 'girl', 'so', 'analog', 'watch', 'girl', 'so', 'india', 'great', 'discount']","['so', 'analog', 'watch', 'girl']","['so', 'analog', 'watch', 'girl', 'so', 'analog', 'watch', 'girl', 'so', 'india', 'great', 'discount', 'so', 'analog', 'watch', 'girl']",6.0,Watches
571,"['hmt', 'olss', 'analog', 'watch', 'woman', 'hmt', 'olss', 'analog', 'watch', 'woman', 'olss', 'india', 'round', 'dial', 'stainless', 'steel', 'case', 'fold', 'deploy', 'clasp', 'silver', 'strap', 'water', 'resist', 'great', 'discount']","['hmt', 'olss', 'analog', 'watch', 'woman']","['hmt', 'olss', 'analog', 'watch', 'woman', 'hmt', 'olss', 'analog', 'watch', 'woman', 'olss', 'india', 'round', 'dial', 'stainless', 'steel', 'case', 'fold', 'deploy', 'clasp', 'silver', 'strap', 'water', 'resist', 'great', 'discount', 'hmt', 'olss', 'analog', 'watch', 'woman']",6.0,Watches
572,"['time', 'tm', 'parti', 'wed', 'analog', 'watch', 'woman', 'time', 'tm', 'parti', 'wed', 'analog', 'watch', 'woman', 'tm', 'india', 'great', 'discount']","['time', 'tm', 'parti', 'wed', 'analog', 'watch', 'woman']","['time', 'tm', 'parti', 'wed', 'analog', 'watch', 'woman', 'time', 'tm', 'parti', 'wed', 'analog', 'watch', 'woman', 'tm', 'india', 'great', 'discount', 'time', 'tm', 'parti', 'wed', 'analog', 'watch', 'woman']",6.0,Watches
573,"['gift', 'island', 'ast', 'analog', 'watch', 'woman', 'gift', 'island', 'ast', 'analog', 'watch', 'woman', 'ast', 'india', 'great', 'discount']","['gift', 'island', 'ast', 'analog', 'watch', 'woman']","['gift', 'island', 'ast', 'analog', 'watch', 'woman', 'gift', 'island', 'ast', 'analog', 'watch', 'woman', 'ast', 'india', 'great', 'discount', 'gift', 'island', 'ast', 'analog', 'watch', 'woman']",6.0,Watches
574,"['neo', 'classic', 'analog', 'watch', 'woman', 'neo', 'classic', 'analog', 'watch', 'woman', 'india', 'great', 'discount']","['neo', 'classic', 'analog', 'watch', 'woman']","['neo', 'classic', 'analog', 'watch', 'woman', 'neo', 'classic', 'analog', 'watch', 'woman', 'india', 'great', 'discount', 'neo', 'classic', 'analog', 'watch', 'woman']",6.0,Watches
575,"['sonata', 'watch', 'sonata', 'watch', 'india', 'great', 'discount']","['sonata', 'watch']","['sonata', 'watch', 'sonata', 'watch', 'india', 'great', 'discount', 'sonata', 'watch']",6.0,Watches
576,"['sonata', 'super', 'fiber', 'digit', 'watch', 'boy', 'men', 'girl', 'sonata', 'super', 'fiber', 'digit', 'watch', 'boy', 'men', 'girl', 'super', 'fiber', 'india', 'digit', 'display', 'alarm', 'great', 'discount']","['sonata', 'super', 'fiber', 'digit', 'watch', 'boy', 'men', 'girl']","['sonata', 'super', 'fiber', 'digit', 'watch', 'boy', 'men', 'girl', 'sonata', 'super', 'fiber', 'digit', 'watch', 'boy', 'men', 'girl', 'super', 'fiber', 'india', 'digit', 'display', 'alarm', 'great', 'discount', 'sonata', 'super', 'fiber', 'digit', 'watch', 'boy', 'men', 'girl']",6.0,Watches
577,"['lmli', 'analog', 'watch', 'woman', 'lmli', 'analog', 'watch', 'woman', 'lmli', 'india', 'water', 'resist', 'oval', 'dial', 'buckl', 'clasp', 'brass', 'case', 'brown', 'strap', 'great', 'discount']","['lmli', 'analog', 'watch', 'woman']","['lmli', 'analog', 'watch', 'woman', 'lmli', 'analog', 'watch', 'woman', 'lmli', 'india', 'water', 'resist', 'oval', 'dial', 'buckl', 'clasp', 'brass', 'case', 'brown', 'strap', 'great', 'discount', 'lmli', 'analog', 'watch', 'woman']",6.0,Watches
578,"['timewel', 'n_b', 'analog', 'watch', 'woman', 'timewel', 'n_b', 'analog', 'watch', 'woman', 'n_b', 'india', 'great', 'discount']","['timewel', 'n_b', 'analog', 'watch', 'woman']","['timewel', 'n_b', 'analog', 'watch', 'woman', 'timewel', 'n_b', 'analog', 'watch', 'woman', 'n_b', 'india', 'great', 'discount', 'timewel', 'n_b', 'analog', 'watch', 'woman']",6.0,Watches
579,"['timewel', 'analog', 'watch', 'men', 'timewel', 'analog', 'watch', 'men', 'great', 'discount']","['timewel', 'analog', 'watch', 'men']","['timewel', 'analog', 'watch', 'men', 'timewel', 'analog', 'watch', 'men', 'great', 'discount', 'timewel', 'analog', 'watch', 'men']",6.0,Watches
580,"['sonata', 'analog', 'watch', 'men', 'sonata', 'analog', 'watch', 'men', 'india', 'great', 'discount']","['sonata', 'analog', 'watch', 'men']","['sonata', 'analog', 'watch', 'men', 'sonata', 'analog', 'watch', 'men', 'india', 'great', 'discount', 'sonata', 'analog', 'watch', 'men']",6.0,Watches
581,"['time', 'times_', 'formal', 'analog', 'watch', 'woman', 'girl', 'time', 'times_', 'formal', 'analog', 'watch', 'woman', 'girl', 'times_', 'india', 'great', 'discount']","['time', 'times_', 'formal', 'analog', 'watch', 'woman', 'girl']","['time', 'times_', 'formal', 'analog', 'watch', 'woman', 'girl', 'time', 'times_', 'formal', 'analog', 'watch', 'woman', 'girl', 'times_', 'india', 'great', 'discount', 'time', 'times_', 'formal', 'analog', 'watch', 'woman', 'girl']",6.0,Watches
582,"['flippd', 'casual', 'analog', 'watch', 'woman', 'girl', 'flippd', 'casual', 'analog', 'watch', 'woman', 'girl', 'india', 'great', 'discount']","['flippd', 'casual', 'analog', 'watch', 'woman', 'girl']","['flippd', 'casual', 'analog', 'watch', 'woman', 'girl', 'flippd', 'casual', 'analog', 'watch', 'woman', 'girl', 'india', 'great', 'discount', 'flippd', 'casual', 'analog', 'watch', 'woman', 'girl']",6.0,Watches
583,"['timewel', 'n_b', 'analog', 'watch', 'woman', 'timewel', 'n_b', 'analog', 'watch', 'woman', 'n_b', 'india', 'great', 'discount']","['timewel', 'n_b', 'analog', 'watch', 'woman']","['timewel', 'n_b', 'analog', 'watch', 'woman', 'timewel', 'n_b', 'analog', 'watch', 'woman', 'n_b', 'india', 'great', 'discount', 'timewel', 'n_b', 'analog', 'watch', 'woman']",6.0,Watches
584,"['tee', 'analog', 'watch', 'men', 'woman', 'tee', 'analog', 'watch', 'men', 'woman', 'india', 'round', 'dial', 'stainless', 'steel', 'case', 'water', 'resist', 'buckl', 'clasp', 'blue', 'strap', 'great', 'discount']","['tee', 'analog', 'watch', 'men', 'woman']","['tee', 'analog', 'watch', 'men', 'woman', 'tee', 'analog', 'watch', 'men', 'woman', 'india', 'round', 'dial', 'stainless', 'steel', 'case', 'water', 'resist', 'buckl', 'clasp', 'blue', 'strap', 'great', 'discount', 'tee', 'analog', 'watch', 'men', 'woman']",6.0,Watches
585,"['flippd', 'fdrbb', 'fibr', 'analog', 'watch', 'men', 'flippd', 'fdrbb', 'fibr', 'analog', 'watch', 'men', 'fdrbb', 'india', 'water', 'resist', 'buckl', 'clasp', 'round', 'dial', 'black', 'strap', 'great', 'discount']","['flippd', 'fdrbb', 'fibr', 'analog', 'watch', 'men']","['flippd', 'fdrbb', 'fibr', 'analog', 'watch', 'men', 'flippd', 'fdrbb', 'fibr', 'analog', 'watch', 'men', 'fdrbb', 'india', 'water', 'resist', 'buckl', 'clasp', 'round', 'dial', 'black', 'strap', 'great', 'discount', 'flippd', 'fdrbb', 'fibr', 'analog', 'watch', 'men']",6.0,Watches
586,"['sonata', 'dean', 'analog', 'watch', 'men', 'sonata', 'dean', 'analog', 'watch', 'men', 'india', 'water', 'resist', 'contemporari', 'dial', 'drak', 'blue', 'strap', 'great', 'discount']","['sonata', 'dean', 'analog', 'watch', 'men']","['sonata', 'dean', 'analog', 'watch', 'men', 'sonata', 'dean', 'analog', 'watch', 'men', 'india', 'water', 'resist', 'contemporari', 'dial', 'drak', 'blue', 'strap', 'great', 'discount', 'sonata', 'dean', 'analog', 'watch', 'men']",6.0,Watches
587,"['lmli', 'attivo', 'analog', 'watch', 'woman', 'lmli', 'attivo', 'analog', 'watch', 'woman', 'lmli', 'india', 'brass', 'case', 'buckl', 'clasp', 'rectangular', 'dial', 'white', 'pink', 'strap', 'water', 'resist', 'great', 'discount']","['lmli', 'attivo', 'analog', 'watch', 'woman']","['lmli', 'attivo', 'analog', 'watch', 'woman', 'lmli', 'attivo', 'analog', 'watch', 'woman', 'lmli', 'india', 'brass', 'case', 'buckl', 'clasp', 'rectangular', 'dial', 'white', 'pink', 'strap', 'water', 'resist', 'great', 'discount', 'lmli', 'attivo', 'analog', 'watch', 'woman']",6.0,Watches
588,"['timewel', 'analog', 'watch', 'men', 'timewel', 'analog', 'watch', 'men', 'great', 'discount']","['timewel', 'analog', 'watch', 'men']","['timewel', 'analog', 'watch', 'men', 'timewel', 'analog', 'watch', 'men', 'great', 'discount', 'timewel', 'analog', 'watch', 'men']",6.0,Watches
589,"['shopfloor', 'xyz', 'vacuum', 'cleaner', 'comput', 'laptop', 'mobil', 'vc_', 'price', 'requir', 'extern', 'power', 'sourc', 'plug', 'straight', 'usb', 'port', 'brush', 'suction', 'tube', 'attach', 'general', 'clean', 'air', 'fan', 'monitor', 'comput', 'area', 'dust', 'desktop', 'attach', 'rubber', 'vacuum', 'dust', 'particl', 'trap', 'underneath', 'key', 'high', 'power', 'button', 'increa', 'suction', 'power', 'usb', 'comput', 'vacuum', 'cleaner', 'laptop', 'connect', 'vacuum', 'usb', 'port', 'laptop', 'comput', 'includ', 'two', 'vacuum', 'clean', 'attach', 'one', 'bristl', 'brush', 'attach', 'one', 'flexibl', 'plastic', 'tube', 'handi', 'dust', 'brush', 'crevic', 'tool', 'comput', 'use', 'devic', 'keep', 'belov', 'comput', 'laptop', 'clean', 'shine', 'new', 'oper', 'simpl', 'high', 'effect', 'connect', 'vacuum', 'usb', 'port', 'laptop', 'comput', 'clean', 'process', 'get', 'rid', 'dust', 'particl', 'stuck', 'key', 'make', 'look', 'ancestr', 'two', 'vacuum', 'clean', 'attach', 'includ', 'one', 'bristl', 'brush', 'attach', 'one', 'flexibl', 'rubber', 'comput', 'tool', 'attach', 'effici', 'clean', 'two', 'switch', 'level', 'slide', 'switch', 'first', 'level', 'turn', 'light', 'slide', 'switch', 'second', 'level', 'turn', 'vacuum', 'cleaner', 'power', 'high', 'power', 'button', 'increa', 'suction', 'power', 'vacuum', 'heavier', 'dirt', 'dust', 'attach', 'rubber', 'vacuum', 'dust', 'particl', 'trap', 'underneath', 'key', 'slide', 'squeezabl', 'tube', 'key', 'brush', 'suction', 'tube', 'attach', 'general', 'clean', 'air', 'vent', 'fan', 'monitor', 'comput', 'area', 'dust', 'desktop', 'requir', 'extern', 'power', 'sourc', 'plug', 'straight', 'usb', 'port', 'vacuum', 'cleaner', 'light', 'power', 'usb', 'port', 'comput', 'includ', 'brush', 'simpl', 'connect', 'vacuum', 'usb', 'port', 'laptop', 'comput', 'two', 'vacuum', 'clean', 'attach', 'includ', 'one', 'bristl', 'brush', 'attach', 'one', 'flexibl', 'rubber', 'comput', 'tool', 'attach', 'specif', 'shopfloor', 'xyz', 'vacuum', 'cleaner', 'comput', 'laptop', 'mobil', 'vc_', 'general', 'brand', 'shopfloor', 'xyz', 'design', 'comput', 'laptop', 'mobil', 'model', 'number', 'vc_', 'model', 'name', 'vacuum', 'cleaner', 'box', 'sale', 'packag', 'vacuum', 'cleaner']","['shopfloor', 'xyz', 'vacuum', 'cleaner', 'comput', 'laptop', 'mobil']","['shopfloor', 'xyz', 'vacuum', 'cleaner', 'comput', 'laptop', 'mobil', 'vc_', 'price', 'requir', 'extern', 'power', 'sourc', 'plug', 'straight', 'usb', 'port', 'brush', 'suction', 'tube', 'attach', 'general', 'clean', 'air', 'fan', 'monitor', 'comput', 'area', 'dust', 'desktop', 'attach', 'rubber', 'vacuum', 'dust', 'particl', 'trap', 'underneath', 'key', 'high', 'power', 'button', 'increa', 'suction', 'power', 'usb', 'comput', 'vacuum', 'cleaner', 'laptop', 'connect', 'vacuum', 'usb', 'port', 'laptop', 'comput', 'includ', 'two', 'vacuum', 'clean', 'attach', 'one', 'bristl', 'brush', 'attach', 'one', 'flexibl', 'plastic', 'tube', 'handi', 'dust', 'brush', 'crevic', 'tool', 'comput', 'use', 'devic', 'keep', 'belov', 'comput', 'laptop', 'clean', 'shine', 'new', 'oper', 'simpl', 'high', 'effect', 'connect', 'vacuum', 'usb', 'port', 'laptop', 'comput', 'clean', 'process', 'get', 'rid', 'dust', 'particl', 'stuck', 'key', 'make', 'look', 'ancestr', 'two', 'vacuum', 'clean', 'attach', 'includ', 'one', 'bristl', 'brush', 'attach', 'one', 'flexibl', 'rubber', 'comput', 'tool', 'attach', 'effici', 'clean', 'two', 'switch', 'level', 'slide', 'switch', 'first', 'level', 'turn', 'light', 'slide', 'switch', 'second', 'level', 'turn', 'vacuum', 'cleaner', 'power', 'high', 'power', 'button', 'increa', 'suction', 'power', 'vacuum', 'heavier', 'dirt', 'dust', 'attach', 'rubber', 'vacuum', 'dust', 'particl', 'trap', 'underneath', 'key', 'slide', 'squeezabl', 'tube', 'key', 'brush', 'suction', 'tube', 'attach', 'general', 'clean', 'air', 'vent', 'fan', 'monitor', 'comput', 'area', 'dust', 'desktop', 'requir', 'extern', 'power', 'sourc', 'plug', 'straight', 'usb', 'port', 'vacuum', 'cleaner', 'light', 'power', 'usb', 'port', 'comput', 'includ', 'brush', 'simpl', 'connect', 'vacuum', 'usb', 'port', 'laptop', 'comput', 'two', 'vacuum', 'clean', 'attach', 'includ', 'one', 'bristl', 'brush', 'attach', 'one', 'flexibl', 'rubber', 'comput', 'tool', 'attach', 'specif', 'shopfloor', 'xyz', 'vacuum', 'cleaner', 'comput', 'laptop', 'mobil', 'vc_', 'general', 'brand', 'shopfloor', 'xyz', 'design', 'comput', 'laptop', 'mobil', 'model', 'number', 'vc_', 'model', 'name', 'vacuum', 'cleaner', 'box', 'sale', 'packag', 'vacuum', 'cleaner', 'shopfloor', 'xyz', 'vacuum', 'cleaner', 'comput', 'laptop', 'mobil']",2.0,Computers
590,"['specif', 'babyoy', 'premium', 'babi', 'girl', 'grey', 'leg', 'box', 'leg', 'general', 'detail', 'number', 'content', 'sale', 'packag', 'pack', 'fabric', 'cotton', 'type', 'leg', 'pattern', 'print', 'occa', 'casual', 'ideal', 'babi', 'girl']","['babyoy', 'premium', 'babi', 'girl', 'grey', 'leg']","['specif', 'babyoy', 'premium', 'babi', 'girl', 'grey', 'leg', 'box', 'leg', 'general', 'detail', 'number', 'content', 'sale', 'packag', 'pack', 'fabric', 'cotton', 'type', 'leg', 'pattern', 'print', 'occa', 'casual', 'ideal', 'babi', 'girl', 'babyoy', 'premium', 'babi', 'girl', 'grey', 'leg']",0.0,Baby Care
591,"['key', 'featur', 'furnish', 'zone', 'print', 'cushion', 'attract', 'colour', 'fiber', 'fill', 'great', 'decor', 'economi', 'rang', 'machin', 'washabl', 'furnish', 'zone', 'print', 'cushion', 'pack', 'gold', 'price', 'soft', 'fur', 'cushion', 'love', 'one', 'inch', 'craft', 'decor', 'washabl', 'gift', 'item', 'specif', 'furnish', 'zone', 'print', 'cushion', 'pack', 'gold', 'general', 'extern', 'materi', 'polyest', 'velvet', 'pillow', 'materi', 'polyest', 'velvet', 'brand', 'furnish', 'zone', 'pillow', 'design', 'two', 'side', 'design', 'fabric', 'sweat', 'absorb', 'type', 'cushion', 'model', 'name', 'ttfur', 'fill', 'materi', 'microfibr', 'hand', 'washabl', 'model', 'pillow', 'design', 'rectangl', 'color', 'gold', 'dimen', 'weight', 'length', 'width', 'depth', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'cushion']","['furnish', 'zone', 'print', 'back', 'cushion']","['key', 'featur', 'furnish', 'zone', 'print', 'cushion', 'attract', 'colour', 'fiber', 'fill', 'great', 'decor', 'economi', 'rang', 'machin', 'washabl', 'furnish', 'zone', 'print', 'cushion', 'pack', 'gold', 'price', 'soft', 'fur', 'cushion', 'love', 'one', 'inch', 'craft', 'decor', 'washabl', 'gift', 'item', 'specif', 'furnish', 'zone', 'print', 'cushion', 'pack', 'gold', 'general', 'extern', 'materi', 'polyest', 'velvet', 'pillow', 'materi', 'polyest', 'velvet', 'brand', 'furnish', 'zone', 'pillow', 'design', 'two', 'side', 'design', 'fabric', 'sweat', 'absorb', 'type', 'cushion', 'model', 'name', 'ttfur', 'fill', 'materi', 'microfibr', 'hand', 'washabl', 'model', 'pillow', 'design', 'rectangl', 'color', 'gold', 'dimen', 'weight', 'length', 'width', 'depth', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'cushion', 'furnish', 'zone', 'print', 'back', 'cushion']",4.0,Home Furnishing
592,"['key', 'featur', 'babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg', 'multicolor', 'leg', 'babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg', 'pack', 'price', 'babyoy', 'leg', 'lace', 'bottom', 'great', 'choic', 'dress', 'littl', 'one', 'playtim', 'stroll', 'park', 'made', 'soft', 'fabric', 'leg', 'ensur', 'keep', 'comfort', 'happi', 'pair', 'basic', 'tee', 'jhabla', 'complet', 'look', 'featur', 'materi', 'cotton', 'colour', 'light', 'yellow', 'blue', 'pattern', 'solid', 'fit', 'regular', 'closur', 'pullov', 'comfort', 'elast', 'waistband', 'cute', 'lace', 'detail', 'hem', 'pack', 'wash', 'instruct', 'machin', 'wash', 'cold', 'tumbl', 'dri', 'low', 'iron', 'medium', 'heat', 'bleach', 'dri', 'clean', 'specif', 'babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg', 'pack', 'box', 'leg', 'general', 'detail', 'number', 'content', 'sale', 'packag', 'pack', 'fabric', 'cotton', 'type', 'leg', 'pattern', 'solid', 'occa', 'casual', 'ideal', 'babi', 'girl']","['babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg']","['key', 'featur', 'babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg', 'multicolor', 'leg', 'babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg', 'pack', 'price', 'babyoy', 'leg', 'lace', 'bottom', 'great', 'choic', 'dress', 'littl', 'one', 'playtim', 'stroll', 'park', 'made', 'soft', 'fabric', 'leg', 'ensur', 'keep', 'comfort', 'happi', 'pair', 'basic', 'tee', 'jhabla', 'complet', 'look', 'featur', 'materi', 'cotton', 'colour', 'light', 'yellow', 'blue', 'pattern', 'solid', 'fit', 'regular', 'closur', 'pullov', 'comfort', 'elast', 'waistband', 'cute', 'lace', 'detail', 'hem', 'pack', 'wash', 'instruct', 'machin', 'wash', 'cold', 'tumbl', 'dri', 'low', 'iron', 'medium', 'heat', 'bleach', 'dri', 'clean', 'specif', 'babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg', 'pack', 'box', 'leg', 'general', 'detail', 'number', 'content', 'sale', 'packag', 'pack', 'fabric', 'cotton', 'type', 'leg', 'pattern', 'solid', 'occa', 'casual', 'ideal', 'babi', 'girl', 'babyoy', 'premium', 'babi', 'girl', 'multicolor', 'leg']",0.0,Baby Care
